Student_ID,Age,Gender,Department,Study_Hours,Attendance,Assignments,Exam_Score,Result,Grade,Placement,LPA
ST721,20,Male,Electronics,7,88,15,72,Pass,A,Not Placed,0.0
ST722,18,Female,Computer Science,5,86,14,70,Pass,A,Placed,5.82
ST723,17,Female,Mechanical,6,75,16,67,Pass,B,Placed,4.95
ST724,19,Male,Information Technology,6,80,17,78,Pass,A,Not Placed,0.0
ST725,19,Male,Information Technology,3,81,9,45,Pass,D,Not Placed,0.0
ST726,19,Female,Computer Science,9,87,20,98,Pass,A+,Placed,17.57
ST727,17,Male,Computer Science,7,97,15,73,Pass,A,Placed,6.06
ST728,19,Male,Computer Science,3,93,10,52,Pass,C,Not Placed,0.0
ST729,18,Male,Mechanical,3,68,10,47,Pass,D,Not Placed,0.0
ST730,18,Male,Mechanical,3,84,8,39,Fail,F,Not Placed,0.0
ST731,18,Male,Information Technology,3,89,9,49,Pass,D,Not Placed,0.0
ST732,19,Female,Computer Science,6,88,15,72,Pass,A,Not Placed,0.0
ST733,19,Male,Mechanical,5,76,12,51,Pass,C,Placed,3.21
ST734,18,Male,Computer Science,7,100,20,97,Pass,A+,Placed,20.41
ST735,18,Male,Computer Science,6,69,13,63,Pass,B,Not Placed,0.0
ST736,19,Male,Information Technology,6,71,17,74,Pass,A,Placed,5.91
ST737,18,Female,Mechanical,6,84,16,76,Pass,A,Placed,6.98
ST738,19,Female,Computer Science,0,100,5,26,Fail,F,Not Placed,0.0
ST739,18,Female,Computer Science,4,74,10,46,Pass,D,Not Placed,0.0
ST740,18,Male,Mechanical,6,79,13,61,Pass,B,Not Placed,0.0
ST741,18,Female,Computer Science,0,93,4,23,Fail,F,Not Placed,0.0
ST742,18,Female,Computer Science,1,82,3,19,Fail,F,Not Placed,0.0
ST743,19,Female,Information Technology,7,79,14,69,Pass,B,Not Placed,0.0
ST744,18,Male,Mechanical,6,88,12,60,Pass,B,Not Placed,0.0
ST745,18,Male,Information Technology,4,85,14,61,Pass,B,Not Placed,0.0
ST746,19,Male,Mechanical,6,92,16,78,Pass,A,Placed,5.96
ST747,18,Female,Electronics,7,95,18,81,Pass,A+,Placed,8.29
ST748,18,Male,Computer Science,4,85,13,55,Pass,C,Not Placed,0.0
ST749,20,Male,Mechanical,1,85,7,33,Fail,F,Not Placed,0.0
ST750,19,Female,Information Technology,8,84,20,88,Pass,A+,Placed,7.16
ST751,17,Female,Computer Science,4,87,10,47,Pass,D,Not Placed,0.0
ST752,20,Female,Information Technology,2,83,8,36,Fail,F,Not Placed,0.0
ST753,19,Male,Computer Science,5,82,14,60,Pass,B,Not Placed,0.0
ST754,18,Female,Computer Science,7,94,14,76,Pass,A,Placed,7.98
ST755,17,Male,Computer Science,3,97,16,72,Pass,A,Not Placed,0.0
ST756,19,Male,Information Technology,4,67,11,52,Pass,C,Placed,4.02
ST757,19,Male,Mechanical,4,82,12,50,Pass,C,Not Placed,0.0
ST758,18,Male,Information Technology,10,75,20,91,Pass,A+,Placed,9.51
ST759,19,Male,Mechanical,3,79,12,49,Pass,D,Not Placed,0.0
ST760,19,Female,Computer Science,5,86,13,65,Pass,B,Not Placed,0.0
ST761,18,Male,Computer Science,8,89,18,88,Pass,A+,Placed,8.62
ST762,18,Female,Computer Science,3,81,7,33,Fail,F,Not Placed,0.0
ST763,18,Male,Computer Science,9,63,18,81,Pass,A+,Not Placed,0.0
ST764,19,Male,Computer Science,8,72,19,82,Pass,A+,Placed,9.61
ST765,17,Male,Electronics,8,91,19,95,Pass,A+,Placed,25.22
ST766,19,Male,Mechanical,3,60,12,53,Pass,C,Not Placed,0.0
ST767,19,Male,Mechanical,6,94,14,74,Pass,A,Placed,7.1
ST768,19,Male,Computer Science,7,87,13,66,Pass,B,Placed,4.28
ST769,18,Male,Mechanical,10,95,20,98,Pass,A+,Placed,22.81
ST770,19,Male,Computer Science,3,80,13,62,Pass,B,Not Placed,0.0
ST771,17,Male,Computer Science,7,61,18,73,Pass,A,Not Placed,0.0
ST772,19,Female,Mechanical,4,86,11,57,Pass,C,Not Placed,0.0
ST773,17,Male,Electronics,3,95,12,59,Pass,C,Not Placed,0.0
ST774,18,Female,Computer Science,5,91,20,88,Pass,A+,Placed,9.3
ST775,19,Female,Information Technology,7,75,16,71,Pass,A,Placed,6.72
ST776,17,Female,Computer Science,5,83,10,46,Pass,D,Not Placed,0.0
ST777,18,Female,Electronics,5,77,12,55,Pass,C,Not Placed,0.0
ST778,19,Male,Information Technology,10,74,20,98,Pass,A+,Placed,27.75
ST779,19,Female,Mechanical,5,92,10,49,Pass,D,Not Placed,0.0
ST780,19,Female,Computer Science,6,70,15,63,Pass,B,Not Placed,0.0
ST781,19,Male,Information Technology,4,73,12,56,Pass,C,Not Placed,0.0
ST782,18,Male,Information Technology,5,71,16,74,Pass,A,Placed,5.83
ST783,18,Male,Information Technology,6,67,17,77,Pass,A,Placed,5.73
ST784,18,Female,Computer Science,8,83,20,93,Pass,A+,Placed,27.26
ST785,18,Female,Electronics,5,94,9,50,Pass,C,Not Placed,0.0
ST786,20,Male,Mechanical,7,80,18,77,Pass,A,Not Placed,0.0
ST787,19,Male,Mechanical,2,67,10,45,Pass,D,Not Placed,0.0
ST788,18,Male,Mechanical,3,90,10,44,Pass,D,Not Placed,0.0
ST789,18,Male,Mechanical,5,99,10,60,Pass,B,Not Placed,0.0
ST790,20,Female,Information Technology,1,76,5,24,Fail,F,Not Placed,0.0
ST791,18,Male,Mechanical,4,77,9,41,Pass,D,Not Placed,0.0
ST792,19,Male,Computer Science,5,87,9,44,Pass,D,Not Placed,0.0
ST793,18,Male,Information Technology,0,98,5,27,Fail,F,Not Placed,0.0
ST794,19,Female,Computer Science,4,77,10,49,Pass,D,Not Placed,0.0
ST795,17,Male,Information Technology,5,69,18,77,Pass,A,Not Placed,0.0
ST796,19,Female,Computer Science,5,88,13,68,Pass,B,Placed,5.25
ST797,20,Male,Mechanical,8,90,20,90,Pass,A+,Placed,9.03
ST798,19,Male,Computer Science,6,82,11,56,Pass,C,Placed,3.71
ST799,19,Male,Computer Science,5,76,12,55,Pass,C,Not Placed,0.0
ST800,20,Male,Information Technology,8,92,18,88,Pass,A+,Placed,9.57
ST801,19,Male,Computer Science,7,87,14,68,Pass,B,Placed,4.05
ST802,18,Female,Computer Science,3,74,9,37,Fail,F,Not Placed,0.0
ST803,19,Female,Computer Science,3,82,9,47,Pass,D,Not Placed,0.0
ST804,19,Female,Information Technology,6,68,14,60,Pass,B,Not Placed,0.0
ST805,18,Male,Information Technology,5,89,17,80,Pass,A+,Placed,7.01
ST806,19,Female,Electronics,7,79,17,82,Pass,A+,Placed,7.84
ST807,20,Male,Electronics,6,78,16,74,Pass,A,Placed,7.74
ST808,20,Male,Information Technology,6,82,16,76,Pass,A,Placed,7.7
ST809,18,Male,Computer Science,10,82,20,94,Pass,A+,Placed,19.89
ST810,17,Male,Computer Science,5,91,13,62,Pass,B,Not Placed,0.0
ST811,20,Female,Electronics,3,88,9,46,Pass,D,Not Placed,0.0
ST812,19,Male,Computer Science,7,80,17,80,Pass,A+,Placed,8.66
ST813,17,Male,Computer Science,4,90,14,60,Pass,B,Placed,4.66
ST814,20,Female,Electronics,7,86,18,82,Pass,A+,Placed,7.73
ST815,19,Male,Information Technology,9,78,19,91,Pass,A+,Placed,26.12
ST816,18,Male,Computer Science,6,81,16,74,Pass,A,Placed,5.32
ST817,19,Male,Computer Science,6,81,14,71,Pass,A,Not Placed,0.0
ST818,18,Female,Mechanical,5,87,13,58,Pass,C,Placed,3.97
ST819,17,Female,Mechanical,4,78,10,50,Pass,C,Not Placed,0.0
ST820,18,Male,Electronics,4,78,11,47,Pass,D,Not Placed,0.0
ST821,19,Male,Information Technology,6,100,17,86,Pass,A+,Placed,8.9
ST822,17,Male,Information Technology,7,91,16,73,Pass,A,Not Placed,0.0
ST823,18,Female,Mechanical,6,74,15,73,Pass,A,Not Placed,0.0
ST824,18,Male,Mechanical,3,88,7,42,Pass,D,Not Placed,0.0
ST825,18,Male,Computer Science,5,83,12,63,Pass,B,Not Placed,0.0
ST826,20,Male,Mechanical,7,86,16,74,Pass,A,Placed,5.31
ST827,18,Male,Computer Science,5,83,11,51,Pass,C,Not Placed,0.0
ST828,18,Male,Computer Science,5,94,13,64,Pass,B,Placed,5.04
ST829,19,Female,Electronics,7,85,15,70,Pass,A,Placed,6.73
ST830,18,Male,Information Technology,6,81,15,71,Pass,A,Placed,7.23
ST831,18,Male,Mechanical,5,92,13,66,Pass,B,Not Placed,0.0
ST832,18,Female,Computer Science,8,84,16,75,Pass,A,Placed,5.7
ST833,17,Female,Information Technology,3,83,9,46,Pass,D,Placed,2.44
ST834,18,Male,Mechanical,10,85,20,91,Pass,A+,Placed,20.96
ST835,18,Male,Mechanical,3,81,12,50,Pass,C,Not Placed,0.0
ST836,18,Male,Computer Science,0,82,6,24,Fail,F,Not Placed,0.0
ST837,20,Female,Information Technology,8,76,16,77,Pass,A,Placed,7.95
ST838,18,Male,Electronics,4,74,12,58,Pass,C,Not Placed,0.0
ST839,19,Female,Computer Science,6,72,18,83,Pass,A+,Placed,7.65
ST840,19,Female,Mechanical,7,68,18,78,Pass,A,Not Placed,0.0
ST841,17,Male,Mechanical,7,73,17,75,Pass,A,Placed,7.96
ST842,19,Male,Computer Science,10,80,20,91,Pass,A+,Placed,24.0
ST843,18,Male,Computer Science,4,83,14,64,Pass,B,Not Placed,0.0
ST844,20,Male,Computer Science,6,79,17,73,Pass,A,Placed,7.48
ST845,17,Male,Mechanical,3,60,11,46,Pass,D,Placed,2.13
ST846,18,Female,Computer Science,5,98,15,76,Pass,A,Placed,5.9
ST847,17,Female,Information Technology,7,93,14,72,Pass,A,Placed,5.17
ST848,20,Male,Information Technology,4,86,8,48,Pass,D,Not Placed,0.0
ST849,18,Female,Information Technology,6,100,15,70,Pass,A,Not Placed,0.0
ST850,19,Male,Computer Science,5,72,13,60,Pass,B,Placed,4.74
ST851,17,Male,Computer Science,6,100,14,71,Pass,A,Placed,7.94
ST852,19,Male,Mechanical,9,72,20,95,Pass,A+,Placed,11.21
ST853,18,Female,Mechanical,2,84,4,22,Fail,F,Not Placed,0.0
ST854,19,Female,Electronics,5,69,12,59,Pass,C,Not Placed,0.0
ST855,18,Female,Computer Science,7,82,15,71,Pass,A,Placed,6.69
ST856,18,Male,Computer Science,5,86,10,54,Pass,C,Not Placed,0.0
ST857,17,Male,Electronics,2,80,11,46,Pass,D,Not Placed,0.0
ST858,18,Male,Computer Science,5,89,10,49,Pass,D,Not Placed,0.0
ST859,19,Male,Mechanical,4,83,10,45,Pass,D,Not Placed,0.0
ST860,17,Female,Electronics,3,77,12,52,Pass,C,Not Placed,0.0
ST861,19,Female,Computer Science,7,76,17,78,Pass,A,Placed,5.02
ST862,18,Female,Mechanical,5,90,11,57,Pass,C,Not Placed,0.0
ST863,18,Male,Mechanical,8,75,19,88,Pass,A+,Placed,9.14
ST864,18,Male,Computer Science,7,91,17,79,Pass,A,Placed,5.59
ST865,18,Male,Information Technology,6,94,19,89,Pass,A+,Placed,7.39
ST866,19,Male,Computer Science,0,65,6,17,Fail,F,Not Placed,0.0
ST867,18,Male,Information Technology,5,93,13,64,Pass,B,Placed,4.67
ST868,18,Female,Computer Science,3,100,8,44,Pass,D,Not Placed,0.0
ST869,19,Female,Information Technology,8,85,16,75,Pass,A,Not Placed,0.0
ST870,20,Male,Mechanical,3,88,8,44,Pass,D,Not Placed,0.0
ST871,18,Male,Information Technology,4,92,14,64,Pass,B,Not Placed,0.0
ST872,18,Male,Computer Science,5,79,13,55,Pass,C,Not Placed,0.0
ST873,19,Male,Electronics,4,84,13,60,Pass,B,Placed,5.54
ST874,18,Female,Computer Science,3,69,13,58,Pass,C,Not Placed,0.0
ST875,17,Male,Mechanical,6,83,10,50,Pass,C,Placed,3.21
ST876,18,Male,Information Technology,2,87,11,53,Pass,C,Not Placed,0.0
ST877,19,Male,Computer Science,2,87,8,43,Pass,D,Not Placed,0.0
ST878,19,Female,Computer Science,4,93,12,63,Pass,B,Not Placed,0.0
ST879,17,Male,Electronics,6,74,13,59,Pass,C,Not Placed,0.0
ST880,18,Male,Computer Science,5,77,11,53,Pass,C,Not Placed,0.0
ST881,18,Male,Electronics,5,100,14,71,Pass,A,Not Placed,0.0
ST882,19,Female,Computer Science,5,80,18,76,Pass,A,Placed,5.69
ST883,17,Female,Computer Science,4,84,13,62,Pass,B,Not Placed,0.0
ST884,17,Male,Information Technology,8,81,20,93,Pass,A+,Placed,9.18
ST885,19,Female,Mechanical,2,74,8,40,Pass,D,Not Placed,0.0
ST886,18,Female,Mechanical,6,98,13,71,Pass,A,Not Placed,0.0
ST887,19,Female,Computer Science,8,77,16,76,Pass,A,Not Placed,0.0
ST888,18,Female,Information Technology,7,71,15,70,Pass,A,Placed,7.91
ST889,17,Female,Computer Science,3,77,6,33,Fail,F,Not Placed,0.0
ST890,18,Male,Information Technology,4,62,10,40,Pass,D,Not Placed,0.0
ST891,19,Female,Information Technology,6,75,13,60,Pass,B,Placed,5.18
ST892,19,Male,Mechanical,2,72,8,36,Fail,F,Not Placed,0.0
ST893,19,Female,Mechanical,7,88,16,79,Pass,A,Placed,7.16
ST894,18,Male,Information Technology,6,75,15,67,Pass,B,Not Placed,0.0
ST895,19,Female,Information Technology,6,91,15,69,Pass,B,Placed,5.3
ST896,18,Female,Mechanical,2,96,7,38,Fail,F,Not Placed,0.0
ST897,18,Male,Mechanical,6,90,11,57,Pass,C,Not Placed,0.0
ST898,19,Female,Computer Science,6,80,13,64,Pass,B,Placed,4.29
ST899,17,Male,Computer Science,7,83,14,72,Pass,A,Not Placed,0.0
ST900,17,Female,Information Technology,1,67,8,35,Fail,F,Not Placed,0.0
ST901,18,Male,Computer Science,1,81,8,35,Fail,F,Not Placed,0.0
ST902,17,Male,Computer Science,4,73,13,55,Pass,C,Placed,4.19
ST903,18,Female,Computer Science,3,89,11,50,Pass,C,Not Placed,0.0
ST904,19,Male,Electronics,5,100,13,68,Pass,B,Placed,4.26
ST905,18,Female,Computer Science,8,87,17,80,Pass,A+,Placed,8.2
ST906,19,Male,Computer Science,5,62,12,54,Pass,C,Not Placed,0.0
ST907,19,Male,Computer Science,7,78,13,67,Pass,B,Placed,5.14
ST908,18,Male,Mechanical,0,83,7,29,Fail,F,Not Placed,0.0
ST909,18,Male,Mechanical,3,83,9,43,Pass,D,Placed,2.84
ST910,18,Male,Information Technology,1,75,4,17,Fail,F,Not Placed,0.0
ST911,19,Male,Information Technology,4,84,10,48,Pass,D,Placed,2.18
ST912,18,Male,Mechanical,8,70,16,74,Pass,A,Placed,5.1
ST913,19,Male,Computer Science,2,73,8,31,Fail,F,Not Placed,0.0
ST914,18,Female,Computer Science,6,88,17,82,Pass,A+,Placed,9.39
ST915,19,Female,Computer Science,5,72,12,55,Pass,C,Not Placed,0.0
ST916,18,Male,Computer Science,8,87,13,71,Pass,A,Placed,7.18
ST917,18,Female,Information Technology,3,68,9,44,Pass,D,Placed,2.12
ST918,20,Male,Mechanical,3,100,9,48,Pass,D,Not Placed,0.0
ST919,19,Female,Electronics,1,74,6,28,Fail,F,Not Placed,0.0
ST920,17,Female,Information Technology,5,80,12,53,Pass,C,Not Placed,0.0
ST921,19,Female,Mechanical,4,85,12,61,Pass,B,Not Placed,0.0
ST922,18,Male,Computer Science,7,76,16,77,Pass,A,Not Placed,0.0
ST923,19,Female,Computer Science,6,83,15,67,Pass,B,Placed,4.25
ST924,19,Male,Information Technology,6,88,15,76,Pass,A,Placed,7.68
ST925,18,Female,Electronics,5,92,12,59,Pass,C,Not Placed,0.0
ST926,17,Male,Computer Science,2,90,7,37,Fail,F,Not Placed,0.0
ST927,18,Female,Information Technology,5,80,16,69,Pass,B,Placed,5.54
ST928,18,Female,Electronics,10,81,20,96,Pass,A+,Placed,29.92
ST929,19,Female,Electronics,7,100,18,89,Pass,A+,Placed,7.76
ST930,18,Male,Electronics,8,91,20,98,Pass,A+,Placed,19.24
ST931,17,Female,Computer Science,7,73,17,81,Pass,A+,Placed,7.71
ST932,19,Male,Computer Science,2,83,10,43,Pass,D,Not Placed,0.0
ST933,20,Female,Information Technology,3,79,7,34,Fail,F,Not Placed,0.0
ST934,18,Male,Computer Science,0,81,5,28,Fail,F,Not Placed,0.0
ST935,18,Male,Mechanical,4,70,11,46,Pass,D,Placed,2.93
ST936,18,Male,Information Technology,2,78,12,50,Pass,C,Not Placed,0.0
ST937,17,Male,Computer Science,5,100,15,74,Pass,A,Placed,5.35
ST938,20,Male,Electronics,6,88,13,62,Pass,B,Not Placed,0.0
ST939,17,Male,Information Technology,8,60,19,82,Pass,A+,Placed,7.38
ST940,19,Male,Computer Science,6,94,15,77,Pass,A,Placed,5.22
ST941,18,Female,Mechanical,8,93,19,86,Pass,A+,Placed,9.08
ST942,19,Female,Mechanical,2,78,6,26,Fail,F,Not Placed,0.0
ST943,19,Male,Electronics,0,89,6,25,Fail,F,Not Placed,0.0
ST944,19,Male,Computer Science,6,73,14,59,Pass,C,Placed,3.99
ST945,18,Male,Information Technology,4,77,12,59,Pass,C,Not Placed,0.0
ST946,17,Male,Electronics,4,97,10,57,Pass,C,Not Placed,0.0
ST947,17,Female,Computer Science,4,79,10,51,Pass,C,Not Placed,0.0
ST948,20,Female,Computer Science,4,63,14,61,Pass,B,Not Placed,0.0
ST949,19,Male,Mechanical,5,81,11,53,Pass,C,Placed,4.24
ST950,19,Male,Computer Science,5,81,11,52,Pass,C,Placed,4.76
ST951,19,Male,Electronics,5,94,13,63,Pass,B,Placed,5.48
ST952,19,Female,Information Technology,6,82,13,61,Pass,B,Placed,4.92
ST953,18,Female,Information Technology,4,78,10,46,Pass,D,Not Placed,0.0
ST954,20,Male,Computer Science,4,92,12,59,Pass,C,Not Placed,0.0
ST955,18,Male,Mechanical,3,83,7,41,Pass,D,Not Placed,0.0
ST956,18,Female,Information Technology,4,74,9,45,Pass,D,Not Placed,0.0
ST957,18,Female,Information Technology,6,94,19,83,Pass,A+,Placed,9.95
ST958,17,Male,Electronics,7,84,17,78,Pass,A,Not Placed,0.0
ST959,18,Male,Electronics,6,82,13,65,Pass,B,Placed,4.91
ST960,19,Male,Mechanical,4,84,12,57,Pass,C,Not Placed,0.0
ST961,17,Male,Information Technology,5,71,14,65,Pass,B,Not Placed,0.0
ST962,19,Male,Information Technology,5,77,15,66,Pass,B,Placed,4.22
ST963,18,Male,Mechanical,5,82,13,61,Pass,B,Placed,5.99
ST964,18,Male,Electronics,5,80,15,72,Pass,A,Not Placed,0.0
ST965,18,Male,Computer Science,5,95,9,52,Pass,C,Not Placed,0.0
ST966,18,Female,Computer Science,5,84,11,60,Pass,B,Placed,4.05
ST967,19,Male,Mechanical,6,91,15,71,Pass,A,Placed,6.65
ST968,18,Male,Information Technology,2,82,9,44,Pass,D,Not Placed,0.0
ST969,19,Male,Electronics,6,93,13,64,Pass,B,Placed,4.62
ST970,18,Male,Information Technology,3,86,10,50,Pass,C,Not Placed,0.0
ST971,19,Female,Computer Science,2,82,7,31,Fail,F,Not Placed,0.0
ST972,20,Male,Electronics,9,82,19,89,Pass,A+,Placed,8.51
ST973,19,Male,Computer Science,9,72,20,93,Pass,A+,Placed,20.73
ST974,18,Female,Information Technology,2,87,10,50,Pass,C,Not Placed,0.0
ST975,17,Male,Information Technology,5,82,11,55,Pass,C,Not Placed,0.0
ST976,18,Female,Information Technology,3,77,8,33,Fail,F,Not Placed,0.0
ST977,19,Male,Electronics,5,93,12,58,Pass,C,Placed,3.48
ST978,17,Male,Mechanical,7,69,16,68,Pass,B,Not Placed,0.0
ST979,18,Male,Electronics,9,78,18,82,Pass,A+,Placed,8.67
ST980,19,Male,Computer Science,6,92,17,80,Pass,A+,Placed,9.27
ST981,18,Female,Computer Science,4,85,12,53,Pass,C,Not Placed,0.0
ST982,19,Female,Information Technology,6,82,15,67,Pass,B,Placed,4.53
ST983,17,Male,Mechanical,4,85,9,46,Pass,D,Not Placed,0.0
ST984,17,Male,Mechanical,8,84,20,92,Pass,A+,Placed,17.05
ST985,19,Female,Mechanical,8,67,12,55,Pass,C,Not Placed,0.0
ST986,18,Female,Computer Science,5,79,15,62,Pass,B,Not Placed,0.0
ST987,19,Male,Information Technology,4,98,13,68,Pass,B,Not Placed,0.0
ST988,18,Male,Information Technology,4,75,11,50,Pass,C,Not Placed,0.0
ST989,18,Male,Computer Science,1,79,9,39,Fail,F,Not Placed,0.0
ST990,19,Female,Computer Science,7,77,16,77,Pass,A,Not Placed,0.0
ST991,19,Male,Mechanical,5,81,13,59,Pass,C,Not Placed,0.0
ST992,19,Male,Computer Science,4,76,12,58,Pass,C,Not Placed,0.0
ST993,18,Female,Computer Science,5,87,19,83,Pass,A+,Placed,7.8
ST994,19,Male,Computer Science,7,84,19,84,Pass,A+,Not Placed,0.0
ST995,18,Male,Mechanical,3,90,11,57,Pass,C,Not Placed,0.0
ST996,17,Male,Information Technology,7,71,14,64,Pass,B,Not Placed,0.0
ST997,20,Male,Electronics,8,79,18,87,Pass,A+,Placed,9.46
ST998,17,Male,Mechanical,8,80,16,72,Pass,A,Placed,7.17
ST999,20,Male,Computer Science,5,87,15,68,Pass,B,Not Placed,0.0
ST1000,18,Male,Electronics,3,74,10,50,Pass,C,Not Placed,0.0
ST1001,18,Male,Computer Science,4,91,9,48,Pass,D,Not Placed,0.0
ST1002,18,Female,Computer Science,4,94,12,56,Pass,C,Not Placed,0.0
ST1003,19,Female,Mechanical,3,72,8,33,Fail,F,Not Placed,0.0
ST1004,19,Male,Electronics,6,77,15,74,Pass,A,Placed,7.61
ST1005,19,Male,Information Technology,5,77,11,49,Pass,D,Not Placed,0.0
ST1006,19,Male,Information Technology,7,100,16,75,Pass,A,Placed,5.51
ST1007,19,Male,Information Technology,1,78,8,34,Fail,F,Not Placed,0.0
ST1008,19,Male,Computer Science,6,99,14,68,Pass,B,Placed,4.15
ST1009,18,Female,Computer Science,7,69,15,74,Pass,A,Placed,5.36
ST1010,18,Male,Computer Science,7,72,17,78,Pass,A,Placed,5.48
ST1011,18,Male,Computer Science,8,75,19,81,Pass,A+,Not Placed,0.0
ST1012,20,Male,Mechanical,6,74,12,60,Pass,B,Not Placed,0.0
ST1013,20,Female,Computer Science,8,79,18,80,Pass,A+,Placed,8.6
ST1014,17,Male,Computer Science,4,75,14,63,Pass,B,Placed,5.94
ST1015,19,Female,Information Technology,5,74,14,66,Pass,B,Placed,4.71
ST1016,20,Male,Mechanical,0,94,5,24,Fail,F,Not Placed,0.0
ST1017,18,Female,Computer Science,0,94,6,30,Fail,F,Not Placed,0.0
ST1018,19,Female,Computer Science,4,91,12,61,Pass,B,Placed,5.92
ST1019,20,Male,Information Technology,2,87,10,47,Pass,D,Placed,2.06
ST1020,17,Male,Electronics,4,83,7,40,Pass,D,Not Placed,0.0
ST1021,19,Male,Information Technology,3,77,7,36,Fail,F,Not Placed,0.0
ST1022,18,Male,Mechanical,1,72,9,32,Fail,F,Not Placed,0.0
ST1023,20,Female,Mechanical,8,86,15,78,Pass,A,Placed,7.78
ST1024,20,Female,Electronics,0,70,6,18,Fail,F,Not Placed,0.0
ST1025,20,Female,Electronics,6,72,14,60,Pass,B,Not Placed,0.0
ST1026,18,Female,Information Technology,3,94,8,40,Pass,D,Not Placed,0.0
ST1027,19,Male,Computer Science,8,100,18,86,Pass,A+,Placed,7.54
ST1028,19,Male,Mechanical,8,86,18,90,Pass,A+,Placed,28.16
ST1029,18,Female,Information Technology,6,93,19,85,Pass,A+,Placed,7.17
ST1030,19,Male,Computer Science,6,80,13,62,Pass,B,Placed,5.9
ST1031,17,Female,Electronics,0,69,8,30,Fail,F,Not Placed,0.0
ST1032,19,Male,Computer Science,10,88,20,92,Pass,A+,Placed,13.22
ST1033,18,Male,Information Technology,8,88,16,81,Pass,A+,Placed,7.91
ST1034,17,Female,Information Technology,8,83,19,88,Pass,A+,Placed,8.47
ST1035,17,Male,Information Technology,6,80,16,77,Pass,A,Placed,6.14
ST1036,19,Female,Mechanical,4,92,11,58,Pass,C,Placed,4.34
ST1037,18,Female,Computer Science,8,72,18,81,Pass,A+,Placed,9.92
ST1038,19,Female,Information Technology,4,74,10,48,Pass,D,Not Placed,0.0
ST1039,17,Female,Information Technology,5,72,11,56,Pass,C,Not Placed,0.0
ST1040,18,Male,Electronics,2,83,10,43,Pass,D,Placed,2.91
ST1041,18,Female,Electronics,8,71,17,78,Pass,A,Placed,7.16
ST1042,19,Male,Information Technology,3,75,10,45,Pass,D,Not Placed,0.0
ST1043,18,Male,Electronics,3,75,10,43,Pass,D,Placed,2.13
ST1044,19,Female,Computer Science,5,79,14,64,Pass,B,Not Placed,0.0
ST1045,19,Male,Mechanical,7,67,13,63,Pass,B,Not Placed,0.0
ST1046,19,Male,Information Technology,6,83,17,82,Pass,A+,Placed,8.88
ST1047,18,Male,Electronics,4,94,12,58,Pass,C,Not Placed,0.0
ST1048,17,Male,Computer Science,0,83,5,19,Fail,F,Not Placed,0.0
ST1049,19,Female,Computer Science,7,97,17,86,Pass,A+,Placed,8.36
ST1050,17,Male,Information Technology,10,95,20,100,Pass,A+,Placed,27.6
ST1051,19,Female,Mechanical,7,90,18,82,Pass,A+,Placed,8.16
ST1052,18,Female,Information Technology,5,83,14,63,Pass,B,Not Placed,0.0
ST1053,20,Female,Mechanical,8,82,19,93,Pass,A+,Placed,23.27
ST1054,19,Male,Information Technology,5,90,16,74,Pass,A,Placed,5.68
ST1055,20,Female,Information Technology,5,78,15,71,Pass,A,Placed,5.78
ST1056,18,Male,Computer Science,5,63,13,60,Pass,B,Not Placed,0.0
ST1057,19,Female,Mechanical,5,87,11,55,Pass,C,Not Placed,0.0
ST1058,18,Male,Computer Science,7,71,20,85,Pass,A+,Placed,8.13
ST1059,18,Female,Mechanical,5,72,13,58,Pass,C,Not Placed,0.0
ST1060,19,Female,Mechanical,4,82,10,46,Pass,D,Not Placed,0.0
ST1061,19,Male,Mechanical,4,81,8,42,Pass,D,Not Placed,0.0
ST1062,20,Male,Information Technology,1,68,7,28,Fail,F,Not Placed,0.0
ST1063,19,Female,Electronics,5,84,13,58,Pass,C,Not Placed,0.0
ST1064,18,Male,Electronics,3,92,7,34,Fail,F,Not Placed,0.0
ST1065,18,Female,Computer Science,3,71,11,51,Pass,C,Not Placed,0.0
ST1066,19,Male,Electronics,6,95,14,69,Pass,B,Placed,4.61
ST1067,18,Male,Computer Science,6,66,20,88,Pass,A+,Placed,7.76
ST1068,17,Female,Information Technology,7,100,15,72,Pass,A,Placed,5.15
ST1069,18,Female,Computer Science,5,78,12,58,Pass,C,Not Placed,0.0
ST1070,18,Female,Computer Science,8,83,16,79,Pass,A,Not Placed,0.0
ST1071,18,Male,Information Technology,8,63,20,85,Pass,A+,Placed,9.51
ST1072,18,Female,Information Technology,7,81,15,72,Pass,A,Not Placed,0.0
ST1073,17,Male,Electronics,6,84,13,58,Pass,C,Not Placed,0.0
ST1074,17,Female,Computer Science,4,81,13,55,Pass,C,Placed,3.13
ST1075,20,Female,Information Technology,10,76,18,87,Pass,A+,Placed,9.66
ST1076,18,Male,Computer Science,4,73,13,53,Pass,C,Not Placed,0.0
ST1077,18,Male,Information Technology,3,93,13,65,Pass,B,Placed,4.25
ST1078,19,Male,Electronics,5,82,14,62,Pass,B,Placed,4.13
ST1079,18,Female,Information Technology,2,97,9,43,Pass,D,Not Placed,0.0
ST1080,20,Male,Electronics,9,77,20,96,Pass,A+,Placed,20.82
ST1081,19,Female,Computer Science,5,78,16,74,Pass,A,Placed,6.51
ST1082,17,Male,Electronics,5,90,15,74,Pass,A,Not Placed,0.0
ST1083,18,Female,Information Technology,6,66,15,67,Pass,B,Not Placed,0.0
